date,w_000338.SZ,w_002027.SZ,w_002371.SZ,w_600009.SH,w_600029.SH,w_600183.SH,w_600406.SH,w_600900.SH,w_601989.SH,w_601998.SH,w_CASH
2023-11-28,0.45409347440644493,2.4843057664233776e-10,1.2424990690721131e-10,1.779019533962208e-11,3.7568976056815724e-11,0.06812798266949474,1.7694541838018436e-10,0.43661723514651235,8.038506835559193e-11,0.04116130709217797,0
2023-11-29,0.43722933375405626,1.265471315520146e-09,1.166371879530008e-09,1.3917169687400696e-10,3.8772398732319584e-10,0.0714401972807664,1.919318509308889e-09,0.4910896501670481,6.841896552609982e-10,0.00024081323588205753,0
2023-11-30,0.526133357897333,7.144077512327004e-11,5.121534991754045e-11,1.1953857094300503e-11,2.6452647025023586e-11,0.05095138644846915,9.149758498244545e-11,0.38816400865932915,4.5650857313847727e-11,0.03475124669665773,0
2023-12-01,0.5429156495724097,8.43029705321258e-10,9.035175568944737e-10,1.1112974345836339e-10,2.657187805021299e-10,0.0382915458726377,3.095060963747721e-09,0.3867619353123194,5.212625598052927e-10,0.032030863502913794,0
2023-12-04,0.5205626484512226,5.501647976994895e-10,7.852319131705211e-10,9.914418841364005e-11,2.353670419449555e-10,0.02843111362962758,2.6571819931107356e-09,0.39681610717184707,5.210387652906263e-10,0.05419012589917408,0
2023-12-05,0.3956025085730678,5.0339838193989397e-11,2.508372480299268e-10,1.2000591241400043e-11,2.5061663093203334e-11,0.06358806323555484,1.0354026761362202e-10,0.4174878886509322,8.408692513215206e-11,0.12332153901457849,0
2023-12-06,0.43820985088800474,3.011907625768691e-10,9.170399946762076e-10,5.539530164673079e-11,1.2872372978153505e-10,0.034593844125439095,3.7670754297770647e-10,0.41781412430573056,5.262402888604597e-10,0.10938217837552802,0
2023-12-07,0.5018867206034893,1.1462542137201836e-10,1.7121610958342894e-10,2.7321157910482555e-11,6.238092224717885e-11,0.015816760583100612,1.4762110069964057e-10,0.42413420469469454,1.406022560084165e-10,0.05816231345494862,0
2023-12-08,0.5388854698738829,6.707383433206196e-11,9.388993375575326e-11,1.4400704052929909e-11,3.195807417562672e-11,0.0169616359571096,6.101931994175879e-11,0.4441528936776948,7.51705759364495e-11,1.4780055891269746e-10,0
2023-12-11,0.5057928040781611,5.620174753788835e-10,2.5577248294653513e-10,5.523906516367752e-11,1.2771689343343404e-10,0.03590894772196314,2.4742880994369704e-10,0.458298244239507,3.415284539450152e-10,2.370665708290363e-09,0
