date,000338.SZ,002027.SZ,002371.SZ,600009.SH,600029.SH,600183.SH,600406.SH,600900.SH,601989.SH,601998.SH
2019-05-28,10.3494,4.311,69.2336,68.4086,7.2413,12.0506,10.3206,13.9941,5.1425,4.2935
2019-05-29,10.1512,4.311,69.0149,67.1985,7.1618,12.0074,10.1684,14.0022,5.1923,4.2714
2019-05-30,10.3839,4.4305,67.1862,67.8816,7.1022,12.0247,9.7225,14.4088,5.1225,4.264
2019-05-31,10.0823,4.4305,66.3315,67.4718,7.1419,12.2147,9.6018,14.4007,5.1126,4.2567
2019-06-03,9.9358,4.3269,65.0493,67.9695,7.2611,12.3098,9.182,14.36,5.1126,4.2935
2019-06-04,9.8668,4.3588,63.1908,68.3208,7.1419,12.5344,9.0613,14.3112,5.0229,4.2861
2019-06-05,9.7376,4.3349,63.4194,67.8231,7.1519,12.2839,9.0666,14.2543,5.0129,4.3082
2019-06-06,9.7893,4.2153,62.9125,68.1159,7.0128,11.4159,9.0456,14.2462,4.983,4.3082
2019-06-10,10.134,4.2233,63.9064,71.8242,6.9333,12.1333,9.1663,14.5958,4.983,4.3598
2019-06-11,10.7372,4.3827,66.0035,73.893,7.2015,12.5141,9.4129,14.6365,5.1325,4.4039
2019-06-12,10.6855,4.3667,65.9935,72.3414,7.1817,12.3636,9.4129,14.5633,5.0727,4.3671
2019-06-13,10.7286,4.3747,65.3575,72.1462,7.132,12.337,9.3289,14.3681,5.0627,4.3524
2019-06-14,10.4614,4.3269,62.6044,71.3948,7.0426,12.2661,9.3289,14.2299,5.272,4.3229
2019-06-17,10.5131,4.311,60.398,73.0342,7.0724,12.0536,9.2397,14.3031,5.2321,4.345
2019-06-18,10.4614,4.2871,60.4278,73.5515,7.0823,11.9739,9.2292,14.3844,5.1923,4.3524
2019-06-19,10.5217,4.3349,62.0777,74.703,7.3009,12.275,9.4496,14.4576,5.2421,4.3819
2019-06-20,10.9612,4.4066,63.5983,76.8987,7.5393,12.4433,9.7225,14.6202,5.3517,4.4555
2019-06-21,10.8578,4.5341,66.7389,76.3522,7.5293,12.9038,9.8536,14.3356,5.4115,4.485
2019-06-24,10.8061,4.4624,66.4905,77.2305,7.4896,12.6647,9.9323,14.2949,5.3717,4.4629
2019-06-25,10.5821,4.3269,64.612,76.5962,7.3903,12.5053,9.7592,14.3519,5.3816,4.3966
2019-06-26,10.5562,4.3189,67.7428,77.289,7.4995,12.9038,9.8431,14.4982,5.571,4.4039
2019-06-27,10.5993,4.295,69.5218,79.3091,7.6883,13.63,9.9061,14.482,5.5012,4.426
2019-06-28,10.5907,4.2153,68.8261,81.7585,7.6684,13.3289,9.7802,14.5551,5.5411,4.3966
2019-07-01,11.1077,4.3508,70.1877,84.4129,7.7975,13.568,9.9008,14.482,5.5909,4.4702
2019-07-02,10.8837,4.3269,68.5379,82.3929,7.8075,13.2315,9.9323,14.5064,6.0095,4.4555
2019-07-03,10.6941,4.295,66.8383,80.8607,7.6883,13.3555,9.9848,14.8479,6.4679,4.4629
2019-07-04,10.8061,4.2631,66.7389,77.8258,7.7677,13.1518,10.0478,14.8641,6.4281,4.4776
2019-07-05,10.7544,4.2552,67.4347,79.436,7.7181,13.3643,9.9691,14.9373,6.2786,4.4555
2019-07-08,10.1857,4.1516,66.9874,77.8648,7.4499,13.5238,9.7644,14.7259,6.0693,4.3671
2019-07-09,10.2805,4.1755,66.6396,78.4503,7.4399,13.444,9.6542,14.5064,6.0892,4.3598
2019-07-10,10.2374,4.1197,68.1713,79.436,7.3406,13.1518,9.8431,14.6365,5.9896,4.3229
2019-07-11,10.2029,4.1277,65.9433,78.2454,7.3704,13.1075,9.7382,14.8397,5.9298,4.3156
2019-07-12,10.3063,4.1197,65.2272,79.9532,7.3903,13.1872,9.7172,14.8072,5.8999,4.3671
2019-07-15,10.5131,4.1516,68.768,79.0456,7.4002,13.3289,9.7067,14.791,6.1092,4.3671
2019-07-16,10.5304,4.1436,68.9769,77.6794,7.4697,13.4086,9.628,14.7259,6.0693,4.3819
2019-07-17,10.6165,4.2074,69.524,78.587,7.4697,13.3998,9.6175,14.7096,6.0892,4.3819
2019-07-18,10.4011,4.0878,65.1775,79.0554,7.3406,12.7532,9.4496,14.9716,5.9395,4.3598
2019-07-19,10.8061,3.9984,66.5898,79.5433,7.5492,12.833,9.4811,15.1743,5.9395,4.3819
2019-07-22,10.763,3.8603,63.407,80.08,7.5095,12.8418,9.5598,15.3687,5.7099,4.3436
2019-07-23,10.7113,3.9009,64.4315,80.002,7.43,13.0012,9.6883,15.3771,5.7798,4.3665
2019-07-24,10.7889,3.9253,64.6503,79.719,7.41,13.3998,10.0097,15.3602,5.8097,4.4202
2019-07-25,10.8061,3.909,65.1277,81.9732,7.35,14.7371,10.0579,15.394,5.8596,4.4814
2019-07-26,10.8233,3.9334,64.0237,82.9979,7.34,15.4013,10.0418,15.6306,5.9395,4.4814
2019-07-29,10.8406,3.9334,64.9785,82.9296,7.33,16.6235,10.1382,15.884,6.0094,4.4968
2019-07-30,10.9009,4.2341,64.153,82.227,7.35,16.7386,10.09,15.8334,5.9994,4.5657
2019-07-31,10.7247,4.1122,64.2326,80.7827,7.28,16.8272,10.1007,15.8165,5.9894,4.5504
2019-08-01,10.4691,4.1041,60.6718,80.0312,7.14,17.0752,10.015,15.8503,5.9295,4.5274
2019-08-02,10.3369,4.0472,60.4132,79.9239,6.97,16.9158,9.774,15.8756,5.7398,4.4585
2019-08-05,10.0373,3.9497,59.4783,77.4452,6.71,17.0132,9.5384,15.4194,5.6899,4.3589
2019-08-06,9.7729,3.9416,58.6826,77.0451,6.66,17.4914,9.3938,15.4954,5.4903,4.2823
2019-08-07,9.7289,3.9416,55.8877,77.1036,6.6,16.8006,9.5652,15.4869,5.3905,4.3129
2019-08-08,9.8963,4.0635,57.6382,78.8017,6.62,17.2346,9.5491,15.9854,5.9095,4.3282
2019-08-09,9.7905,4.1203,56.7829,78.2161,6.49,17.7483,9.3991,15.9347,5.7498,4.2976
2019-08-12,10.002,4.1366,57.7675,79.4067,6.56,19.5196,9.533,15.8587,5.8097,4.3129
2019-08-13,9.7377,4.0066,56.8923,78.8309,6.67,19.059,9.5598,15.8249,5.8796,4.2593
2019-08-14,9.676,3.9578,58.1356,79.5336,6.71,18.5365,9.6187,15.9009,6.0992,4.2593
2019-08-15,9.5879,3.9822,58.8119,80.0898,6.69,18.4036,9.5973,15.9178,5.9794,4.2363
2019-08-16,9.6495,3.9659,59.0506,82.793,6.68,18.2531,9.5223,16.0953,5.8596,4.2286
2019-08-19,9.8875,4.0797,61.1095,82.8125,6.88,19.803,9.7365,16.4924,5.9295,4.2823
2019-08-20,9.9139,4.1285,59.528,81.9342,6.82,19.5727,9.7151,15.9685,6.0094,4.244
2019-08-21,9.7729,4.0553,59.6971,82.9491,6.81,21.0783,9.5437,15.8587,5.9195,4.2669
2019-08-22,9.7465,4.2097,61.746,84.3358,6.79,20.4849,9.4848,15.884,5.9395,4.2516
2019-08-23,9.8522,4.1691,61.6863,85.7521,6.76,21.6008,9.3188,15.9685,5.9095,4.2669
2019-08-26,9.7377,4.0878,64.7398,85.4079,6.64,22.761,9.2278,15.9263,5.8496,4.2286
2019-08-27,9.8434,4.2097,64.8492,86.057,6.82,22.203,9.3188,16.2051,5.9095,4.2516
2019-08-28,9.861,4.2829,63.6656,84.1981,6.63,22.327,9.3188,16.0868,5.9595,4.2669
2019-08-29,9.9404,4.4373,63.7054,83.1655,6.62,22.9913,9.2652,15.8672,5.9495,4.2823
2019-08-30,10.2047,4.3642,64.3519,82.6639,6.57,21.5742,9.2652,15.732,6.0693,4.2823
2019-09-02,10.2928,4.5186,66.6197,83.8539,6.69,22.3979,9.6401,15.5292,6.1691,4.3206
2019-09-03,10.1342,4.5348,68.7581,82.595,6.66,24.3552,9.9347,15.7489,6.1292,4.3512
2019-09-04,10.24,4.5023,70.618,82.5655,6.78,23.8946,10.2667,15.6559,6.0693,4.4125
2019-09-05,10.522,4.4373,71.8315,83.0081,6.94,23.2924,10.4435,15.6052,6.1292,4.3972
2019-09-06,10.7511,4.4698,69.9417,84.5817,6.95,22.7344,10.6577,15.7151,6.0792,4.4202
2019-09-09,10.8128,4.6486,72.1498,83.6179,6.97,23.4784,10.8184,15.6644,6.1092,4.4431
2019-09-10,10.7335,4.6649,69.6234,83.0081,6.91,22.7699,10.8505,15.7658,6.1192,4.4278
2019-09-11,10.8392,4.5998,68.2111,80.8444,6.87,22.4776,10.7648,15.7573,6.0293,4.4585
2019-09-12,10.7775,4.5998,68.8078,81.7886,6.99,22.5219,10.722,15.9263,6.0493,4.4738
2019-09-16,10.6365,4.5104,70.061,81.4345,6.86,23.5846,10.7059,16.053,6.0393,4.4431
2019-09-17,10.381,4.4536,67.6143,80.687,6.66,23.7352,10.4435,15.639,5.9295,4.3819
2019-09-18,10.4074,4.4617,68.1713,81.405,6.75,24.0983,10.6149,15.8756,5.8097,4.3742
2019-09-19,10.3105,4.4373,69.7328,80.569,6.78,24.8777,10.5774,15.7573,5.8696,4.3819
2019-09-20,10.4162,4.4129,70.5981,79.9199,6.83,25.0637,10.963,15.9432,5.8896,4.3665
2019-09-23,10.2576,4.3479,77.6599,79.3199,6.71,26.5515,11.0754,15.808,5.8696,4.3359
2019-09-24,10.2928,4.3479,81.4097,78.5725,6.7,25.9936,11.5146,16.0361,5.8297,4.3512
2019-09-25,10.2047,4.4048,79.3707,79.3495,6.66,24.9043,11.3272,15.5799,5.7299,4.3665
2019-09-26,9.9051,4.421,71.4336,79.0249,6.71,24.5146,11.0433,15.563,5.5102,4.4202
2019-09-27,9.9844,4.3398,68.6288,78.6118,6.69,24.5411,11.0433,15.3771,5.5202,4.3819
2019-09-30,9.8875,4.2666,65.2272,78.4643,6.63,22.0879,10.9523,15.4025,5.5003,4.3206
2019-10-08,9.7905,4.2179,64.9487,76.4973,6.53,22.0702,11.0005,15.6982,5.4504,4.3972
2019-10-09,9.8963,4.1691,66.2715,76.8415,6.49,22.6901,11.295,15.6052,5.4404,4.4738
2019-10-10,10.099,4.1854,68.7183,79.1528,6.8,23.381,11.5949,15.4109,5.5102,4.5351
2019-10-11,10.4691,4.1935,65.9831,78.9364,6.9,24.6651,11.5682,15.5207,5.5003,4.5963
2019-10-14,10.7599,4.4292,67.1369,77.9234,6.94,24.7448,12.0502,15.4025,5.6001,4.6959
2019-10-15,10.6277,4.3154,64.2823,76.989,6.92,22.9647,11.6539,15.1236,5.5302,4.673
2019-10-16,10.6542,4.4942,63.1584,76.9595,6.86,22.5662,11.6753,15.0476,5.4803,4.65
2019-10-17,10.6453,4.5917,62.6611,79.1036,6.92,22.6104,11.6967,15.0983,5.4404,4.6117
2019-10-18,10.4515,4.5673,62.3229,78.002,6.75,22.0702,11.6539,14.98,5.3505,4.6117
2019-10-21,10.4074,4.5755,63.1484,76.3596,6.68,21.8488,11.37,14.7181,5.3605,4.8108
2019-10-22,10.4162,4.5511,63.8347,75.8678,6.68,22.0525,11.5414,14.8871,5.3605,4.8108
2019-10-23,10.3986,4.4617,62.671,75.7301,6.61,22.389,11.3539,15.0054,5.2906,4.7725
2019-10-24,10.381,4.5917,62.7009,73.6746,6.61,21.7957,11.2575,15.0054,5.3605,4.7879
2019-10-25,10.738,4.5917,64.5011,74.4319,6.59,21.9551,11.3539,15.0307,5.3805,4.8032
2019-10-28,10.7112,4.5836,66.928,74.2057,6.76,23.5138,11.5575,14.98,5.4903,4.7419
2019-10-29,10.5149,4.7868,66.3213,72.219,6.7,22.6459,11.4557,14.7857,5.4404,4.7725
2019-10-30,10.7559,4.9168,68.3205,76.3989,6.64,20.3786,11.5896,14.8617,5.3605,4.7649
2019-10-31,10.3185,4.8762,70.3694,74.9925,6.66,19.9269,11.7556,15.0898,5.2906,4.6959
2019-11-01,11.3271,5.0062,70.5683,75.0023,6.76,20.6797,11.9966,15.1067,5.3405,4.7802
2019-11-04,11.6038,5.0387,70.6976,76.4088,7.3,21.2466,11.9805,15.2081,5.3106,4.8491
2019-11-05,11.6574,5.0062,72.3586,77.4808,7.18,21.2554,12.0234,15.2757,5.3206,4.8951
2019-11-06,11.4253,4.9899,69.5438,77.2546,6.98,20.2104,11.9002,15.2673,5.3805,4.9028
2019-11-07,11.4789,4.9412,70.618,76.9005,6.97,20.0952,12.0823,15.056,5.3206,4.8875
2019-11-08,11.3985,4.8599,69.5041,76.5858,6.97,20.0332,12.0555,15.2081,5.3206,4.8032
2019-11-11,11.3271,4.7949,68.2111,76.5169,6.7,19.8472,12.0502,15.2081,5.2208,4.7342
2019-11-12,11.345,4.7949,68.8277,76.1826,6.72,20.4052,12.3287,15.2842,5.1908,4.7189
2019-11-13,11.2646,4.7949,75.7105,75.1695,6.68,20.3166,12.1466,15.1997,5.1209,4.6806
2019-11-14,11.2557,4.6974,78.6844,74.6778,6.66,20.8392,12.6232,15.0476,5.1609,4.6576
2019-11-15,11.1397,4.7461,76.8245,74.1565,6.61,20.6,12.6928,15.1659,5.1908,4.6653
